  1 0.991849
  2 0.356085
  3 0.356085
  4 0.0686238
  5 0.0686238
  6 0.0452901
  7 0.0452901
  8 0.0179927
  9 0.0164318
 10 0.0145971
 11 0.0137075
 12 0.0137075
 13 0.00580165
 14 0.00580165
 15 0.00342006
 16 0.00271627
 17 0.00271627
 18 0.00215644
 19 0.00215573
 20 0.00202434
 21 0.00202434
 22 0.0019869
 23 0.0007626
 24 0.0007626
 25 0.000738077
 26 0.000738077
 27 0.000662536
 28 0.000662536
 29 0.00042376
 30 0.000391908


  1 0.904774
  2 0.672614
  3 0.504995
  4 0.376309
  5 0.366728
  6 0.291337
  7 0.280014
  8 0.207341
  9 0.205355
 10 0.191733
 11 0.174494
 12 0.157913
 13 0.150832
 14 0.143597
 15 0.127464
 16 0.111773
 17 0.107494
 18 0.104857
 19 0.0983152
 20 0.0913915
 21 0.0903962
 22 0.0816247
 23 0.0805138
 24 0.0769704
 25 0.073971
 26 0.0671514
 27 0.0662467
 28 0.0608966
 29 0.0601001
 30 0.0561189


  1 0.999999
  2 0.0395977
  3 0.0372759
  4 0.001481
  5 0.00147649
  6 0.000156247
  7 0.000155594
  8 6.15665e-05
  9 5.68426e-05
 10 5.68367e-05
 11 5.22864e-05
 12 1.82105e-05
 13 1.80243e-05
 14 2.23625e-06
 15 2.18652e-06
 16 2.18638e-06
 17 2.17037e-06
 18 2.02334e-06
 19 1.96884e-06
 20 1.80827e-06
 21 1.99425e-07
 22 1.99245e-07
 23 1.06584e-07
 24 9.48164e-08
 25 8.63821e-08
 26 8.62596e-08
 27 8.49082e-08
 28 8.47606e-08
 29 8.13711e-08
 30 8.1341e-08


