2.908649 0.674917
11.602999 0.564448
32.027869 0.500211
53.595631 0.472070
88.363645 0.440128
128.525418 0.421985
164.661652 0.409348
217.777369 0.396009
293.154732 0.380856
345.446059 0.374321
431.712337 0.362544
478.657082 0.359623
561.544371 0.353266
663.677984 0.344543
745.859460 0.339905
908.794147 0.330499
974.684027 0.328785
1075.977471 0.325223
1249.472817 0.317615
1337.964839 0.315645
1428.645401 0.312978
1580.609746 0.308584
1797.642756 0.303626
1889.262761 0.301934
2013.637359 0.299688
2173.770972 0.296957
2451.193935 0.292180
2576.926459 0.290957
2693.827996 0.289400
2872.124647 0.286973
3083.840658 0.284768
3363.631810 0.280937
3474.977824 0.279973
3612.713548 0.278787
3768.612549 0.277442
3988.886958 0.275516
4244.581035 0.273520
4471.896125 0.272018
4777.743569 0.269238
4926.927499 0.268271
5142.111444 0.266790
5362.732637 0.265603
5646.386875 0.264055
6023.843865 0.261399
6328.876411 0.259643
6500.793888 0.258923
6680.198987 0.258259
6883.248535 0.257536
7153.225717 0.256125
7447.479259 0.255079
7826.744584 0.253055
8130.963673 0.251877
8516.922332 0.250502
8692.324870 0.249934
8940.317819 0.249052
9169.835140 0.248396


1.944276 0.713678
2.126336 0.705747
2.325445 0.697904
2.543198 0.690148
2.781341 0.682478
3.041784 0.674893
3.326615 0.667393
3.638117 0.659976
3.978787 0.652641
4.351358 0.645388
4.758816 0.638216
5.204429 0.631123
5.691768 0.624109
6.224741 0.617173
6.807621 0.610315
7.445082 0.603532
8.142235 0.596825
8.904668 0.590192
9.738495 0.583633
10.650401 0.577147
11.647697 0.570733
12.738380 0.564390
13.931193 0.558118
15.235700 0.551915
16.662361 0.545782
18.222613 0.539716
19.928966 0.533718
21.795100 0.527787
23.835979 0.521921
26.067963 0.516121
28.508949 0.510385
31.178508 0.504713
34.098042 0.499104
37.290959 0.493557
40.782859 0.488072
44.601738 0.482648
48.778214 0.477284
53.345772 0.471980
58.341034 0.466735
63.804048 0.461548
69.778615 0.456418
76.312637 0.451346
83.458500 0.446330
91.273496 0.441370
99.820284 0.436465
109.167387 0.431614
119.389746 0.426818
130.569320 0.422074
142.795741 0.417383
156.167036 0.412745
170.790410 0.408158
186.783107 0.403622
204.273348 0.399136
223.401364 0.394701
244.320515 0.390314
267.198520 0.385977
292.218806 0.381687
319.581974 0.377445
349.507410 0.373251
382.235044 0.369102
418.027271 0.365001
457.171058 0.360944
499.980241 0.356933
546.798048 0.352966
597.999841 0.349043
653.996136 0.345164
715.235885 0.341328
782.210081 0.337535
855.455696 0.333784
935.559980 0.330075
1023.165174 0.326406
1118.973658 0.322779
1223.753582 0.319192
1338.345027 0.315644
1463.666736 0.312137
1600.723483 0.308668
1750.614131 0.305237
1914.540435 0.301845
2093.816686 0.298491
2289.880242 0.295173
2504.303055 0.291893
2738.804273 0.288649
2995.264023 0.285441
3275.738489 0.282269
3582.476391 0.279132
3917.937019 0.276030
4284.809950 0.272962
4686.036610 0.269929
5124.833859 0.266929
5604.719781 0.263963
6129.541890 0.261029
6703.507982 0.258128
7331.219864 0.255260
8017.710256 0.252423
8768.483137 0.249617
9589.557874 0.246843
10487.517485 0.244100
11469.561418 0.241387
12543.563269 0.238705
13718.133917 0.236052


2.908649 0.674917
11.602999 0.564448
32.027869 0.500211
53.595631 0.472070
88.363645 0.440128
128.525418 0.421985
164.661652 0.409348
217.777369 0.396009
293.154732 0.380856
345.446059 0.374321
431.712337 0.362544
478.657082 0.359623
561.544371 0.353266
663.677984 0.344543
745.859460 0.339905
908.794147 0.330499
974.684027 0.328785
1075.977471 0.325223
1249.472817 0.317615
1337.964839 0.315645
1428.645401 0.312978
1580.609746 0.308584
1797.642756 0.303626
1889.262761 0.301934
2013.637359 0.299688
2173.770972 0.296957
2451.193935 0.292180
2576.926459 0.290957
2693.827996 0.289400
2872.124647 0.286973
3083.840658 0.284768
3363.631810 0.280937
3474.977824 0.279973
3612.713548 0.278787
3768.612549 0.277442
3988.886958 0.275516
4244.581035 0.273520
4471.896125 0.272018
4777.743569 0.269238
4926.927499 0.268271
5142.111444 0.266790
5362.732637 0.265603
5646.386875 0.264055
6023.843865 0.261399
6328.876411 0.259643
6500.793888 0.258923
6680.198987 0.258259
6883.248535 0.257536
7153.225717 0.256125
7447.479259 0.255079
7826.744584 0.253055
8130.963673 0.251877
8516.922332 0.250502
8692.324870 0.249934
8940.317819 0.249052
9169.835140 0.248396


