1e-06 3113.42
1e-07 463.674
1e-08 48.9065
1e-09 4.91902
1e-10 0.492191
1e-11 0.0515539


1e-06 1754.04
1e-07 236.981
1e-08 20.6538
1e-09 2.44033
1e-10 0.242098
1e-11 0.0255836


1e-06 890.746
1e-07 114.986
1e-08 10.0168
1e-09 1.16969
1e-10 0.116777
1e-11 0.0115188


1e-06 352.847
1e-07 41.824
1e-08 3.70164
1e-09 0.365107
1e-10 0.0420441
1e-11 0.0041847


1e-06 92.8177
1e-07 10.2681
1e-08 0.916014
1e-09 0.0916685
1e-10 0.00905248
1e-11 0.00103643


1e-06 31.5511
1e-07 3.35987
1e-08 0.302439
1e-09 0.0302567
1e-10 0.00299092
1e-11 0.00033479


1e-06 7.59527
1e-07 0.786764
1e-08 0.0719831
1e-09 0.00719973
1e-10 0.000712509
1e-11 7.8268e-05


1e-06 0.783772
1e-07 0.079872
1e-08 0.00753263
1e-09 0.000753302
1e-10 7.48629e-05
1e-11 7.96551e-06


