0.0847018 1.16417
0.0801496 1.15185
0.0763099 1.14145
0.0730185 1.13254
0.070159 1.1248
0.0676465 1.118
0.0654174 1.11196
0.0634231 1.10656
0.0616258 1.1017
0.0599956 1.09729
0.0585085 1.09326
0.0571451 1.08957
0.0558893 1.08617
0.0547278 1.08302
0.0536495 1.08011
0.0526451 1.07739
0.0517066 1.07485
0.0508272 1.07246
0.0500009 1.07023
0.0492226 1.06812
0.048488 1.06613
0.0477931 1.06425
0.0471344 1.06247
0.046509 1.06077
0.0459141 1.05916
0.0453474 1.05763
0.0448066 1.05617
0.04429 1.05477
0.0437957 1.05343
0.0433222 1.05215
0.042868 1.05092
0.042432 1.04974
0.0420128 1.0486
0.0416095 1.04751
0.0412211 1.04646
0.0408467 1.04545
0.0404854 1.04447
0.0401366 1.04352
0.0397994 1.04261
0.0394733 1.04173
0.0391577 1.04087
0.038852 1.04005
0.0385557 1.03924
0.0382684 1.03847
0.0379895 1.03771
0.0377187 1.03698
0.0374557 1.03627
0.0371999 1.03557
0.0369512 1.0349
0.0367091 1.03424
0.0364734 1.03361
0.0362439 1.03298
0.0360201 1.03238
0.035802 1.03179
0.0355893 1.03121
0.0353817 1.03065
0.035179 1.0301
0.0349811 1.02957
0.0347878 1.02904
0.0345988 1.02853
0.0344141 1.02803
0.0342334 1.02754
0.0340567 1.02706
0.0338837 1.0266
0.0337144 1.02614
0.0335486 1.02569
0.0333862 1.02525
0.0332271 1.02482
0.0330711 1.0244
0.0329182 1.02398
0.0327683 1.02358
0.0326213 1.02318
0.032477 1.02279
0.0323354 1.0224
0.0321964 1.02203
0.0320599 1.02166
0.0319259 1.02129
0.0317943 1.02094
0.0316649 1.02059
0.0315378 1.02024
0.0314129 1.01991
0.0312901 1.01957
0.0311693 1.01925
0.0310506 1.01893
0.0309337 1.01861
0.0308188 1.0183
0.0307057 1.01799
0.0305943 1.01769
0.0304847 1.01739
0.0303768 1.0171
0.0302706 1.01681
0.030166 1.01653
0.0300629 1.01625
0.0299613 1.01598
0.0298613 1.01571
0.0297627 1.01544
0.0296655 1.01518
0.0295697 1.01492
0.0294752 1.01466
0.0293821 1.01441


0.0847018 1.14262
0.067765 1.10969
0.0586514 1.08947
0.0527914 1.07555
0.0486316 1.06526
0.0454865 1.05727
0.0430023 1.05084
0.0409762 1.04553
0.0392827 1.04106
0.0378396 1.03721
0.0365905 1.03387
0.0354952 1.03093
0.0345244 1.02832
0.033656 1.02597
0.032873 1.02386
0.032162 1.02193
0.0315127 1.02018
0.0309164 1.01856
0.0303661 1.01707
0.0298563 1.01569
0.0293821 1.01441


