 50 0.0871898
100 0.11128
150 0.125615
200 0.135853
250 0.143821
300 0.150343
350 0.155892
400 0.160686
450 0.164918
500 0.168706
550 0.172133
600 0.175263
650 0.178143
700 0.18081
750 0.183293
800 0.185615
850 0.187823
900 0.189883
950 0.191832
1000 0.19368


43.0446 0.0802731
44.5015 0.0814731
46.0077 0.0826732
47.5649 0.0838732
49.1747 0.0850732
50.8391 0.0862733
52.5598 0.0874733
54.3388 0.0886733
56.1779 0.0898733
58.0793 0.0910734
60.0451 0.0922734
62.0774 0.0934734
64.1784 0.0946735
66.3506 0.0958735
68.5963 0.0970735
70.9181 0.0982736
73.3184 0.0994736
75.7999 0.100674
78.3654 0.101874
81.0178 0.103074
83.7599 0.104274
86.5949 0.105474
89.5258 0.106674
92.5559 0.107874
95.6885 0.109074
98.9272 0.110274
102.276 0.111474
105.737 0.112674
109.316 0.113874
113.016 0.115074
116.841 0.116274
120.796 0.117474
124.884 0.118674
129.111 0.119874
133.481 0.121074
137.999 0.122274
142.669 0.123474
147.498 0.124674
152.49 0.125874
157.652 0.127074
162.987 0.128274
168.504 0.129474
174.207 0.130674
180.103 0.131874
186.199 0.133074
192.501 0.134274
199.017 0.135474
205.753 0.136675
212.716 0.137875
219.916 0.139075
227.359 0.140275
235.055 0.141475
243.01 0.142675
251.235 0.143875
259.739 0.145075
268.53 0.146275
277.618 0.147475
287.015 0.148675
296.729 0.149875
306.772 0.151075
317.155 0.152275
327.89 0.153475
338.987 0.154675
350.461 0.155875
362.323 0.157075
374.586 0.158275
387.264 0.159475
400.371 0.160675
413.922 0.161875
427.932 0.163075
442.416 0.164275
457.39 0.165475
472.871 0.166675
488.876 0.167875
505.422 0.169075
522.529 0.170275
540.214 0.171475
558.498 0.172675
577.401 0.173875
596.944 0.175075
617.148 0.176275
638.036 0.177476
659.632 0.178676
681.957 0.179876
705.039 0.181076
728.902 0.182276
753.572 0.183476
779.078 0.184676
805.447 0.185876
832.708 0.187076
860.892 0.188276
890.029 0.189476
920.153 0.190676
951.297 0.191876
983.495 0.193076
1016.78 0.194276
1051.2 0.195476
1086.78 0.196676
1123.56 0.197876
1161.59 0.199076


 50 0.0871898
100 0.11128
150 0.125615
200 0.135853
250 0.143821
300 0.150343
350 0.155892
400 0.160686
450 0.164918
500 0.168706
550 0.172133
600 0.175263
650 0.178143
700 0.18081
750 0.183293
800 0.185615
850 0.187823
900 0.189883
950 0.191832
1000 0.19368


